model_id,model_name,unique_activities,category
1809722f218b42e78f6f17990a64a9ba,To-Be: pre-producting,"['Update MS Access pre-production completion', 'Weight excessed raw material', 'Test set-up machine', 'Update Inventory management', 'Retrieve and register required machine components', 'Retrieve raw materials from warehouse for testing', 'Set-up machine']",Industrial manufacturing
18114357898c45b489e320c668e79800,Alter Road Signs,"['Add or Delete Road Sign', 'Drag & Drop Road Sign']",Government
181317e3618243839e28f0452f038b35,Request Data,"['Submit request for desired time period', 'Download Data', 'Send request']",Other
18136ada53e042509e9662b151baeccb,Question 3- Allocate Shipment,"['Allocate subdivided section of consignment to load', 'Retrieve quote', 'Identify suitable load', 'Allocate remaining consignment to load', 'Prepare invoice', 'Allocate consignment to load', 'Close load', 'Create new load']",Travel and transportation
18146637c2694e9196b0fa3fb6d4f449,Generate loan application documents,"['Re-enter loan application documents', 'Send postal mail (721m)', 'Proceed loan application documents', 'Check FB Os feedback', 'Send to FBO for feedback', 'Amend loan application documents', 'Generate customer documents']",Banking
181598965888492f8ef177966eae50a7,BOP2,"['post invoice', 're-send to customer', 'park invoice', 'check invoice for mismatches', 'block invoice']",Other
1816727c74da4322bc5e2c9bc32ef9b6,New Process,"['obtain statement from witness', 'lodge insurance claim', 'check witnesses']",Insurance
1817d3e5214b4a42a548fd515004ec6b,blacklist customer,"['Subprocess (blacklisting)', 'Email customer']",Other
181c1848def04df19b49581fe5208709,Cheeseburgers - Jane Doe,"['Prepare buns', 'Start the grill to degrees', 'smack some cheese on top', 'Apply the cheeseburgers to the buns', 'Put the meat on the grill', 'Add desired condiments', 'Flip burgers after minutes']",Other
181d83e77159401688f340eb94c6b889,Design process,"['Design the product that match for children used', 'Calculate the material that have to used']",Consumer products
181f5a936dae49a6a4e282c1df735a41,W6G4.P1(TIMER),"['STORE BACKUP IN SAFE', 'BACKUP SERVER TO DATABASE TO EXTERNAL HDD']",Other
182032547e774b3aa7d7a7a7153a19f6,Figure 3.16_Jane Doe,"['Archive Order', 'Emit Invoice', 'Receive Payment', 'Confirm Order', 'Get Shipping Address', 'Ship Product', 'Retrieve Product from Warehouse', 'Check Stock Availability']",Retail
1820c7f6bffe4ea8958ea55ef24431ba,4.1.2. sub process - conduct settlement agreement,"['book official settlement date', 'prepare instructions', 'complete pre-settlement check', 'effect Settlement']",Banking
18241e2b33eb49f5ad41f9ce78963e6a,Production 1,"['Assemble the raw materials and batches in kits', 'Deliver the kits to Stitching Department', 'Mark the kits with date and unique serial number and indicating style and size and color']",Consumer products
182bf43c66de49d182112ee6536b84ba,Sign loan,"['Schedule contract signing', 'Schedule loan disbursement', 'Sign contract']",Banking
182ef4cb8aa844489d308e7d37f78fde,Level_1_TOBE_Process Overview,"['Ordering process', 'Customer services Process', 'Delivery Process']",Retail
18306961a12147e7a085600b852f08d5,New Process,"['poste st the party', 'put receipts and document in evelope']",Other
1831d046b25d4a8b854f8ff3a2ed0e4e,Update Order,"['Receive Confirmation', 'Change Order', 'Ask for Confirmation']",Other
1832057d8bf94c5b80435cd4f1812f3d,Apply for View Property,"['Book Viewing Time', 'Check the received request', 'Lead Customers to Check the Property']",Construction and real estate
1832d9afcb334b268c730e23c06edd00,Insurance claim,"['Record Statement', 'Seek statement', 'Initiate claim lodging process']",Insurance
1833e4e5dff3425c858b784ea1d81da6,13.7.1 Determine environmental health and safety impacts,"['Evaluate environmental impact of products, services, and operations', 'Conduct health and safety and environmental audits']",Life sciences and healthcare
1835d8ca4baa4188bb62a46105a3eeab,acquire candidates,"['sort Vs', 'post job opening', 'send candidates information', 'contact potential candidates', 'collect applications']",Other
18395653ce5a47b8ac5df2edc9d15e0c,week 3 tuesday,"['archive the order', 'confirm order', 'retrieve product from warehouse', 'get shipment address', 'ship the product', 'produce invoice', 'receive the payment', 'check if product in stock']",Retail
18411ffe212b4fc388c7260a496105c4,W2-P1D(INCLUSIVE GATEWAY),"['Buy new car', 'Sign purchase agreement', 'Borrow from parents', 'Withdraw money from saving account', 'Sell off the existing car', 'Apply for bank loan']",Automotive
1843cbe4ffac40dcb2f3952baa239081,Figure 3.1,"['Archive order', 'Receive payment', 'Get shipment address', 'Ship products', 'Emit invoice', 'Confirm order']",Retail
184659bbb1114a5ca1b5f1689b76f507,Lab1 Sample,"['Archive Order', 'Emit Invoice', 'Check PO against inventory', 'Reject Purchase Order', 'Confirm Order', 'Ship Goods']",Other
1848506f428b42e8997fc225230e94c1,Handle printed copies,"['Print pictures', 'Drop envelope in counter', 'Put pictures in envelope']",Other
184a004eb6a04fcebf1035c3a9207ff8,PBS,"['Task', 'Enter prescription into the dispensing software']",Life sciences and healthcare
184deeaac6944b549795a4432ae8f30f,5.2.3 Enable service-delivery resources,"['Perform skill and capability testing', 'Manage training schedule', 'Deliver operations training', 'Evaluate training effectiveness', 'Develop training materials', 'Deliver technical training', 'Develop training plan']",Professional services
1850ed6803c24a7e933d3a9baefac081,1 Process,"['wrap article', 'send article', 'take article from the']",Other
18541406ba3048d1934c572f207a44cd,EXERCISE 2,"['Statement from Witness', 'Statement from Witnesses', 'Staement Received']",Other
18541e5366194163b44fe0852e9ab36c,assg1_ex2_insurance_claim_process_12345678_Lohit,"['seek stmt from witness', 'claim lodged']",Insurance
185ab0f7524c45a09526ac7e17aca650,IAB203 Wk 2 Tutorial Ex 1,"['search police database', 'calculate initial claim estimate', 'inform claimant', 'negotiate settlement', 'create action plan']",Insurance
186bba9bf26c40c8b570b14e89dee374,1.1.3 Assess the internal environment,"['Analyze systems and technology', 'Identify core competencies', 'Analyze internal operations', 'Analyze financial health', 'Create baselines for current processes', 'Analyze organizational characteristics']",Other
186bf25f754c43519253d484d94b90d6,n,"['the customer choose service he wont', 'complete process', 'oil change', 'car wash']",Automotive
186c488d4a0c41e2868968d8e3964549,Employee Evaluation Management,"['Review Report of Evaluations', 'Generate Report', 'Evaluate Employee', 'Register Employees to be Evaluated']",Other
186d6670dd444a89b688ac646f82110f,Figure 3.15_Jane Doe,"['Receive payment', 'Retrieve product from warehouse', 'Check stock availability', 'Archive order', 'Get shipping address', 'Emit invoice', 'Confirm order', 'Ship product']",Retail
186fe0afba1d48dea2c946efb20917b6,Check vehicle status,"['Check insurance fee', 'Check vehicle tax']",Automotive
18703386b84b437eaa382dee1b17fe00,Process Landscape - Individual Assignment,"['Customer and Brand Management', 'Medicine Stock Management', 'Prescription Processing', 'Information Management']",Life sciences and healthcare
1872d9ac86c54bb2bf5ff7ff2de9ca2d,W4-P1(START-TIMER EVENT),"['store backup offsite', 'backup server']",Other
187bf4d588cd4e27962818b1330c1cad,Perform cost accounting and control (12345678),"['Perform variance analysis (10777)', 'Perform product costing (10776)', 'Perform cost of sales analysis (10775)', 'Report on profitability (11175)', 'Perform profit center accounting', 'Perform inventory accounting (10774)']",Other
187f0bc7695841daa88de7edb5175364,Conduct interview round 1,"['Grade interview', 'Determine motivation', 'Examine case']",Other
188502582a514297a5f3c710c1462428,Assignment8DRAFT,"['Prescription filled', 'Drug utilization review (DUR)']",Life sciences and healthcare
1886788d9c6f4aad97dbdc7ee96e9d77,station service,"['Complete the service', 'Car wash', 'Oil change', 'Choose the services']",Automotive
18894ab01854490d926b8aedb3bd3121,002_1b_ContractDrafting,"['perform technical review', 'final review of the final draft', 'set up contract draft', 'bring contracts together', 'perform contract review', 'perform financial review']",Professional services
188c2a38774b4b9784abc7d2fc36aedd,W1-PARALLEL example,"['PROCEED to go in restaurant', 'PROCEED to eating inside the restaurant during MCO', 'Scan My Sejahterah', 'Check temperature']",Other
188d2f1b4549485ea19921ee84c2206a,Model Process,"['invite colleagues', 'Refine trip proposal', 'Create trip proposal', 'Book trip', 'Review trip proposal']",Travel and transportation
188f91318af94b2392b50719f94a1e3d,In Class Traveling Consultant,"['Upload to knowledge base', 'Download documents', 'Check In', 'Search for venues', 'Arrange travel']",Travel and transportation
18930211f3724b4ab541673c1662b9fd,W2-P4(INCLUSIVE XOR) (HR),"['CHECK FB PROFILE', 'RECEIVE JOB APPLICATION', 'CHECK RESUME', 'CHECK COVER LETTER']",Other
189b03c95c804a9cb63d4a9948745ae8,W3G4.P2(ORDERTOCASH) (Copy),"['Ship Product', 'Achieve Order', 'Emit Invoice', 'Get Shipment Address', 'Confirm Order']",Retail
189d4216b3c84533bdcba89e4b222101,Production-and-Delivery,"['Return customers insurance information', 'Find customers name', 'Search customers insurance information']",Insurance
18a03946c8b44a7a8dcfa59a4dea0ba0,Admin management,"['Verify user name', 'Create event', 'Verify password', 'Publish event']",Other
18a2ca65d98149ec94fb48502c6ddc79,Jane Doe_WAC1_CVS Value Chain,"['Production and Delivery', 'Drop-off']",Other
18ad952a2dc24a10b59232c0cca14daf,Assignment #8 - Jane Doe - Top Level Process,"['Prescription collection', 'Insurance check', 'Enter details into system', 'Perform check using DUR Automatic']",Life sciences and healthcare
18af0001b4eb4cfa8565e3424e26614a,Create ED Contact File,"['Assign Emergency Doctor and Box', 'Handle Forms', 'Print Patient Stickers']",Life sciences and healthcare
18b640521bcf4d6e9f4776a67036855f,7.7.3 Manage IT infrastructure resources,"['Manage IT inventory and assets', 'Manage IT resource capacity']",Other
18ba3ff7961240ec9d6d9c908cf6d2e7,Claims Handling Process,"['Assess Claim', 'Handle notification and payment', 'Enter and verify claim']",Insurance
18beb47f43d24e8db7150ac37816044f,Exercise  3.1,"['Receive signed documents', 'Prepare acceptance pack', 'Verify repayment agreement', 'Send acceptance pack', 'Notify application status', 'Approve loan application', 'Cancel loan application']",Banking
18c0e9c7778643fd974f1b0cdae90389,Preparing snacks,"['mini quiches', 'Buy ingredients', 'Zakouskis', 'Serve appetizer', 'Vegetables']",Other
18c0f2a1a2c04732a25d99fc4f851e9c,Create new notification,"['Create subject', 'Collect information', 'Create content', 'Identify sender']",Other
18c1636bc66241a49ba28b3042571c49,Ex. 2,"['obtain statement', 'check witnesses', 'lodge claim']",Insurance
18c2990891af43faaf99393be624c55c,Robot-assisted_Laparoscopic_Partial_Nephrectomy,"['Robotic instrumentation', 'Port placement and robot docking', 'Specimen retrieval and closure', 'Tumor exposure, identification and demarcation', 'Hilar control and tumor resection', 'Hilum dissection', 'Renorrhaphy', 'Bowel mobilization', 'Preoperative planning', 'Patient positioning']",Life sciences and healthcare
18c4c73799384995bef491d1634c0459,Figure 3.1_Jane Doe,"['Receive payment', 'Archive order', 'Get shipment address', 'Ship products', 'Emit invoice', 'Confirm order']",Retail
18c5404c50af4bd58b104ba8f5fee20b,Administer vaccine,"['Return To Vaccinee', 'Sign Patient’s Vaccine Receipt Card', 'Extract Recommended Dose Into Syringe', 'Take Vaccine Supply From Storage', 'Escort Vaccinee To Observation Area', 'Cover Syringe', 'Administer Correct Vaccine', 'Offer Lollipop']",Life sciences and healthcare
18c55d60666a4944a25f9e8c19ff5aa4,insert internal training process (verbessert),"['Subprocess (insert internal training process)', 'reject training']",Other
18c5e652b7824aa8a111d71542e11100,12345678,"['Document Checking', 'Processing Import Permit', 'Ship arrival notification', 'Release Goods', 'Payment Instruction', 'Register Custom Declaration and support. Documents', 'Send Release Notification to Customs']",Other
d7172868e2384726b3718886577bed65,Online Order Fulfillment Process,"['Necessary documentation is combined with Package for pickup', 'Package is wrapped in bubble protection', 'Package is not wrapped in bubble protection', 'Check to see whether the package needs bubble protection', 'Confirmation Email is sent to the customer', 'Warehouse Checks for the type of postage', 'Warehouse fills in postage label', 'Product is Packed', 'Package is passed to the warehouse', 'obtain quote from contracted courier', 'Prepare the courier paperwork']",Retail
d72357d9eeeb4ea4820d1deb10ae83da,Exercise 9-31,"['Subprocess (Send-receive subprocess)', 'Determine list of service providers', 'Merge all messages in single reponse message']",Other
d72526d13a8740f6a99d21112b46cac9,CIF Search,"['Generate customer information', 'Display loan servicing module', 'Search CIF number', 'Select manage CIF number', 'Display the chosen option page', 'Print customer information']",Banking
d7254d9d6c4d47ba836e25f7a4b132d4,Task 1.4,"['Plastic injected into mold', 'Open mold and eject Workpiece', 'Fill Plastic granulates into Hopper', 'Funneled and moved forward']",Industrial manufacturing
d725e328eaba416bbd25355678ccea54,Meera Jandayala Assignment 8 Project Engineering Sub-process,"['Cast rotor teeth bit', 'Prep iron ore', 'Pour drill bit using iron ore', 'Create Manufacturing Instructions']",Mining
d72af888f2f84dcca1b0d3af4f63e469,Screen Candidate,"['Check Experience', 'Check Resume']",Professional services
d72ba7da7e484dd9a31b65748e64c7e9,W4 - P2(START-TIMER-EVENT) (VACATION),"['Book air ticket', 'Choose destination', 'Pack Luggage']",Travel and transportation
d72d738e10eb41ca941a41f52ec8dd66,Process 2 (12345678),"['check credit history on the applicant', 'acceptance pack is prepared', 'the application is rejected', 'the applicant’s loan risk assessment', 'assess the applicant’s eligibility', 'the appraisal of the property']",Banking
d7315eda743c43b89c161e50756e7a94,Tutoring Process,"['Confirm Assignment', 'Receive Notification', 'Match tutor with student', 'Apply for Tutor', 'Notify student of tutor']",Higher education and research
d7384fb070be4f9cbcb40015ce0dee2b,Pay ( Workshop#3 ),"['Pay by Credit card', 'Payment method', 'Pay by debit card', 'Wait for the products', 'Pay by True wallet']",Retail
d73942ca7c7b4969ac4439d501543d6d,Interior renovation,"['Renovating the seats', 'Renovating dashboard', 'Renovating front and side panels']",Automotive
d7421703d447464eb9a8cd1e3b9403b7,Class Ex. 1,"['Purchase ingredients', 'Prepare', 'number of guest information', 'Prepare snacks', 'Serve the appetizers']",Other
d7436e530cf944ab9b6c1c5d0dbb2f22,Student Admissions,"['Confirm documents are received', 'Upload electronic documents', 'Send signed applicant data to admissions', 'Sign documents', 'Send certified documents to admissions office']",Higher education and research
