model_id,model_name,unique_activities,category
17fb7bb353964a63b78365e5ee0161dd,Overall Maveric  Main Process 328,"['Drag & Drop Traffic Light', 'Add or Delete Traffic Light']",Other
17fbf4ed23124f119e33541b9a3ad283,BPM_3.14_12345678_Jane Doe,"['Notify the customer with the result of the assessment', 'Acces The Risk', 'Organize The Disbursement', 'Receive New Credit Card', 'Carry out simple risk assessment', 'Complete the assessment', 'Carry out advanced risk assessment']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
1800e9a2845c4ab79b63b96056f4367c,Create official loan application,"['Check bank satisfaction', 'Establish file', 'Create loan application', 'Validate loan request']",Manage Financial Resources
180619a4cc7548e8bdca53cd32e8a986,LV1_CustomerService*,"['Analyze and solve the problem for customer and company', 'Receive customers feedback', 'Create content', 'Confirm to sent the the product', 'Improve company from problems record', 'Separate the problems', 'Record expense from customers', 'Receive the order from customers', 'Record problems', 'Receive problems', 'Customer context us']",Manage Customer Service
18081717acf84778ae64f0634cb6111a,Figure3.1_Jane Doe,"['ship product', 'archive order', 'receive payment', 'emit invoice', 'get shipment address', 'confirm order']",Deliver Physical Products
1809722f218b42e78f6f17990a64a9ba,To-Be: pre-producting,"['Weight excessed raw material', 'Test set-up machine', 'Retrieve and register required machine components', 'Retrieve raw materials from warehouse for testing', 'Update Inventory management', 'Set-up machine', 'Update MS Access pre-production completion']",Develop and Manage Products and Services
18114357898c45b489e320c668e79800,Alter Road Signs,"['Drag & Drop Road Sign', 'Add or Delete Road Sign']",Other
181317e3618243839e28f0452f038b35,Request Data,"['Submit request for desired time period', 'Download Data', 'Send request']",Manage Information Technology
18136ada53e042509e9662b151baeccb,Question 3- Allocate Shipment,"['Allocate consignment to load', 'Identify suitable load', 'Create new load', 'Allocate subdivided section of consignment to load', 'Close load', 'Prepare invoice', 'Allocate remaining consignment to load', 'Retrieve quote']",Deliver Physical Products
18146637c2694e9196b0fa3fb6d4f449,Generate loan application documents,"['Re-enter loan application documents', 'Send postal mail (721m)', 'Check FB Os feedback', 'Proceed loan application documents', 'Amend loan application documents', 'Send to FBO for feedback', 'Generate customer documents']",Manage Customer Service
181598965888492f8ef177966eae50a7,BOP2,"['park invoice', 'block invoice', 'post invoice', 're-send to customer', 'check invoice for mismatches']",Manage Financial Resources
1816727c74da4322bc5e2c9bc32ef9b6,New Process,"['check witnesses', 'lodge insurance claim', 'obtain statement from witness']",Other
1817d3e5214b4a42a548fd515004ec6b,blacklist customer,"['Email customer', 'Subprocess (blacklisting)']",Manage Customer Service
181c1848def04df19b49581fe5208709,Cheeseburgers - Jane Doe,"['Add desired condiments', 'Start the grill to degrees', 'Apply the cheeseburgers to the buns', 'Put the meat on the grill', 'Flip burgers after minutes', 'Prepare buns', 'smack some cheese on top']",Other
181d83e77159401688f340eb94c6b889,Design process,"['Design the product that match for children used', 'Calculate the material that have to used']",Develop and Manage Products and Services
181f5a936dae49a6a4e282c1df735a41,W6G4.P1(TIMER),"['BACKUP SERVER TO DATABASE TO EXTERNAL HDD', 'STORE BACKUP IN SAFE']",Manage Information Technology
182032547e774b3aa7d7a7a7153a19f6,Figure 3.16_Jane Doe,"['Confirm Order', 'Retrieve Product from Warehouse', 'Archive Order', 'Receive Payment', 'Get Shipping Address', 'Emit Invoice', 'Check Stock Availability', 'Ship Product']",Deliver Physical Products
1820c7f6bffe4ea8958ea55ef24431ba,4.1.2. sub process - conduct settlement agreement,"['book official settlement date', 'prepare instructions', 'effect Settlement', 'complete pre-settlement check']",Manage External Relationships
18241e2b33eb49f5ad41f9ce78963e6a,Production 1,"['Mark the kits with date and unique serial number and indicating style and size and color', 'Assemble the raw materials and batches in kits', 'Deliver the kits to Stitching Department']",Deliver Physical Products
182bf43c66de49d182112ee6536b84ba,Sign loan,"['Schedule contract signing', 'Schedule loan disbursement', 'Sign contract']",Manage Financial Resources
182ef4cb8aa844489d308e7d37f78fde,Level_1_TOBE_Process Overview,"['Ordering process', 'Customer services Process', 'Delivery Process']",Deliver Services
18306961a12147e7a085600b852f08d5,New Process,"['poste st the party', 'put receipts and document in evelope']",Other
1831d046b25d4a8b854f8ff3a2ed0e4e,Update Order,"['Ask for Confirmation', 'Change Order', 'Receive Confirmation']",Manage External Relationships
1832057d8bf94c5b80435cd4f1812f3d,Apply for View Property,"['Lead Customers to Check the Property', 'Book Viewing Time', 'Check the received request']",Manage External Relationships
1832d9afcb334b268c730e23c06edd00,Insurance claim,"['Record Statement', 'Initiate claim lodging process', 'Seek statement']",Manage Customer Service
1833e4e5dff3425c858b784ea1d81da6,13.7.1 Determine environmental health and safety impacts,"['Evaluate environmental impact of products, services, and operations', 'Conduct health and safety and environmental audits']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
1835d8ca4baa4188bb62a46105a3eeab,acquire candidates,"['post job opening', 'sort Vs', 'collect applications', 'send candidates information', 'contact potential candidates']",Develop and Manage Human Capital
18395653ce5a47b8ac5df2edc9d15e0c,week 3 tuesday,"['ship the product', 'retrieve product from warehouse', 'produce invoice', 'receive the payment', 'archive the order', 'get shipment address', 'confirm order', 'check if product in stock']",Deliver Physical Products
18411ffe212b4fc388c7260a496105c4,W2-P1D(INCLUSIVE GATEWAY),"['Buy new car', 'Borrow from parents', 'Sell off the existing car', 'Apply for bank loan', 'Withdraw money from saving account', 'Sign purchase agreement']",Other
1843cbe4ffac40dcb2f3952baa239081,Figure 3.1,"['Get shipment address', 'Emit invoice', 'Confirm order', 'Ship products', 'Recieve payment', 'Archive order']",Deliver Physical Products
184659bbb1114a5ca1b5f1689b76f507,Lab1 Sample,"['Emit Invoice', 'Check PO against inventory', 'Reject Purchase Order', 'Confirm Order', 'Archive Order', 'Ship Goods']",Deliver Physical Products
1848506f428b42e8997fc225230e94c1,Handle printed copies,"['Put pictures in envelope', 'Drop envelope in counter', 'Print pictures']",Deliver Physical Products
184a004eb6a04fcebf1035c3a9207ff8,PBS,"['Enter prescription into the dispensing software', 'Task']",Other
184deeaac6944b549795a4432ae8f30f,5.2.3 Enable service-delivery resources,"['Evaluate training effectiveness', 'Develop training plan', 'Perform skill and capability testing', 'Deliver technical training', 'Manage training schedule', 'Develop training materials', 'Deliver operations training']",Develop and Manage Human Capital
1850ed6803c24a7e933d3a9baefac081,1 Process,"['wrap article', 'send article', 'take article from the']",Deliver Physical Products
18541406ba3048d1934c572f207a44cd,EXERCISE 2,"['Staement Received', 'Statement from Witnesses', 'Statement from Witness']",Other
18541e5366194163b44fe0852e9ab36c,assg1_ex2_insurance_claim_process_12345678_Lohit,"['claim lodged', 'seek stmt from witness']",Other
185ab0f7524c45a09526ac7e17aca650,IAB203 Wk 2 Tutorial Ex 1,"['create action plan', 'negotiate settlement', 'calculate initial claim estimate', 'inform claimant', 'search police database']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
186bba9bf26c40c8b570b14e89dee374,1.1.3 Assess the internal environment,"['Create baselines for current processes', 'Analyze internal operations', 'Identify core competencies', 'Analyze systems and technology', 'Analyze financial health', 'Analyze organizational characteristics']",Develop Vision and Strategy
186bf25f754c43519253d484d94b90d6,n,"['the customer choose service he wont', 'oil change', 'complete process', 'car wash']",Deliver Services
186c488d4a0c41e2868968d8e3964549,Employee Evaluation Management,"['Evaluate Employee', 'Review Report of Evaluations', 'Register Employees to be Evaluated', 'Generate Report']",Develop and Manage Human Capital
186d6670dd444a89b688ac646f82110f,Figure 3.15_Jane Doe,"['Confirm order', 'Ship product', 'Receive payment', 'Get shipping address', 'Emit invoice', 'Check stock availability', 'Retrieve product from warehouse', 'Archive order']",Deliver Physical Products
186fe0afba1d48dea2c946efb20917b6,Check vehicle status,"['Check insurance fee', 'Check vehicle tax']",Other
18703386b84b437eaa382dee1b17fe00,Process Landscape - Individual Assignment,"['Customer and Brand Management', 'Medicine Stock Management', 'Information Management', 'Prescription Processing']",Other
1872d9ac86c54bb2bf5ff7ff2de9ca2d,W4-P1(START-TIMER EVENT),"['store backup offsite', 'backup server']",Manage Information Technology
187bf4d588cd4e27962818b1330c1cad,Perform cost accounting and control (12345678),"['Perform product costing (10776)', 'Perform profit center accounting', 'Perform variance analysis (10777)', 'Perform inventory accounting (10774)', 'Perform cost of sales analysis (10775)', 'Report on profitability (11175)']",Manage Financial Resources
187f0bc7695841daa88de7edb5175364,Conduct interview round 1,"['Grade interview', 'Determine motivation', 'Examine case']",Develop and Manage Human Capital
188502582a514297a5f3c710c1462428,Assignment8DRAFT,"['Prescription filled', 'Drug utilization review (DUR)']",Other
1886788d9c6f4aad97dbdc7ee96e9d77,station service,"['Choose the services', 'Oil change', 'Complete the service', 'Car wash']",Deliver Services
18894ab01854490d926b8aedb3bd3121,002_1b_ContractDrafting,"['final review of the final draft', 'perform contract review', 'perform technical review', 'bring contracts together', 'perform financial review', 'set up contract draft']",Manage External Relationships
188c2a38774b4b9784abc7d2fc36aedd,W1-PARALLEL example,"['Scan My Sejahterah', 'PROCEED to go in restaurant', 'PROCEED to eating inside the restaurant during MCO', 'Check temperature']",Other
188d2f1b4549485ea19921ee84c2206a,Model Process,"['invite colleagues', 'Review trip proposal', 'Create trip proposal', 'Book trip', 'Refine trip proposal']",Other
188f91318af94b2392b50719f94a1e3d,In Class Traveling Consultant,"['Arrange travel', 'Download documents', 'Upload to knowledge base', 'Search for venues', 'Check In']",Other
18930211f3724b4ab541673c1662b9fd,W2-P4(INCLUSIVE XOR) (HR),"['CHECK COVER LETTER', 'RECEIVE JOB APPLICATION', 'CHECK FB PROFILE', 'CHECK RESUME']",Develop and Manage Human Capital
189b03c95c804a9cb63d4a9948745ae8,W3G4.P2(ORDERTOCASH) (Copy),"['Emit Invoice', 'Achieve Order', 'Confirm Order', 'Ship Product', 'Get Shipment Address']",Deliver Physical Products
189d4216b3c84533bdcba89e4b222101,Production-and-Delivery,"['Return customers insurance information', 'Search customers insurance information', 'Find customers name']",Manage Customer Service
18a03946c8b44a7a8dcfa59a4dea0ba0,Admin management,"['Create event', 'Publish event', 'Verify password', 'Verify user name']",Manage Information Technology
18a2ca65d98149ec94fb48502c6ddc79,Jane Doe_WAC1_CVS Value Chain,"['Production and Delivery', 'Drop-off']",Deliver Physical Products
18ad952a2dc24a10b59232c0cca14daf,Assignment #8 - Jane Doe - Top Level Process,"['Enter details into system', 'Perform check using DUR Automatic', 'Insurance check', 'Prescription collection']",Other
18af0001b4eb4cfa8565e3424e26614a,Create ED Contact File,"['Handle Forms', 'Print Patient Stickers', 'Assign Emergency Doctor and Box']",Other
18b640521bcf4d6e9f4776a67036855f,7.7.3 Manage IT infrastructure resources,"['Manage IT inventory and assets', 'Manage IT resource capacity']",Manage Information Technology
18ba3ff7961240ec9d6d9c908cf6d2e7,Claims Handling Process,"['Assess Claim', 'Enter and verify claim', 'Handle notification and payment']",Manage Customer Service
18beb47f43d24e8db7150ac37816044f,Exercise 3.1,"['Receive signed documents', 'Notify application status', 'Prepare acceptance pack', 'Verify repayment agreement', 'Approve loan application', 'Cancel loan application', 'Send acceptance pack']",Manage Financial Resources
18c0e9c7778643fd974f1b0cdae90389,Preparing snacks,"['Serve appetizer', 'Vegetables', 'Buy ingredients', 'Zakouskis', 'mini quiches']",Other
18c0f2a1a2c04732a25d99fc4f851e9c,Create new notification,"['Identify sender', 'Create subject', 'Create content', 'Collect information']",Other
18c1636bc66241a49ba28b3042571c49,Ex. 2,"['lodge claim', 'check witnesses', 'obtain statement']",Other
18c2990891af43faaf99393be624c55c,Robot-assisted_Laparoscopic_Partial_Nephrectomy,"['Port placement and robot docking', 'Hilum dissection', 'Bowel mobilization', 'Robotic instrumentation', 'Renorrhaphy', 'Patient positioning', 'Hilar control and tumor resection', 'Preoperative planning', 'Specimen retrieval and closure', 'Tumor exposure, identification and demarcation']",Other
18c4c73799384995bef491d1634c0459,Figure 3.1_Jane Doe,"['Get shipment address', 'Emit invoice', 'Confirm order', 'Ship products', 'Archive order', 'Receive payment']",Deliver Physical Products
18c5404c50af4bd58b104ba8f5fee20b,Administer vaccine,"['Offer Lollipop', 'Cover Syringe', 'Extract Recommended Dose Into Syringe', 'Sign Patient’s Vaccine Receipt Card', 'Escort Vaccinee To Observation Area', 'Administer Correct Vaccine', 'Take Vaccine Supply From Storage', 'Return To Vaccinee']",Deliver Services
18c55d60666a4944a25f9e8c19ff5aa4,insert internal training process (verbessert),"['Subprocess (insert internal training process)', 'reject training']",Develop and Manage Human Capital
18c5e652b7824aa8a111d71542e11100,12345678,"['Payment Instruction', 'Document Checking', 'Processing Import Permit', 'Release Goods', 'Register Custom Declaration and support. Documents', 'Ship arrival notification', 'Send Release Notification to Customs']",Deliver Physical Products
d7172868e2384726b3718886577bed65,Online Order Fulfillment Process,"['Package is passed to the warehouse', 'Package is not wrapped in bubble protection', 'Product is Packed', 'obtain quote from contracted courier', 'Confirmation Email is sent to the customer', 'Warehouse fills in postage label', 'Warehouse Checks for the type of postage', 'Necessary documentation is combined with Package for pickup', 'Package is wrapped in bubble protection', 'Prepare the courier paperwork', 'Check to see whether the package needs bubble protection']",Deliver Physical Products
d72357d9eeeb4ea4820d1deb10ae83da,Exercise 9-31,"['Merge all messages in single response message', 'Subprocess (Send-receive subprocess)', 'Determine list of service providers']",Manage External Relationships
